      1.46400     0.379856
      1.47600     0.380134
      1.48800     0.389143
      1.50000     0.388951
      1.51200     0.394079
      1.52400     0.392076
      1.53600     0.399644
      1.54800     0.398212
      1.56000     0.398886
      1.57200     0.399178
      1.58400     0.399405
      1.59600     0.403838
      1.60800     0.403772
      1.62000     0.404528
      1.63200     0.406287
      1.64400     0.408541
      1.65600     0.405405
      1.66800     0.408058
      1.68000     0.409095
      1.69200     0.407733
      1.70400     0.412279
      1.71600     0.409737
      1.72800     0.414478
      1.74000     0.413104
      1.75200     0.412637
      1.76400     0.411594
      1.77600     0.411577
      1.78800     0.409239
      1.80000     0.413867
      1.81200     0.412649
      1.82400     0.411235
      1.83600     0.414353
      1.84800     0.415578
      1.86000     0.405652
      1.87200     0.390311
      1.88400     0.361391
      1.89600     0.328176
      1.90800     0.317069
      1.92000     0.321537
      1.93200     0.331078
      1.94400     0.338411
      1.95600     0.349108
      1.96800     0.360631
      1.98000     0.360643
      1.99200     0.370901
      2.00400     0.380701
      2.01600     0.384887
      2.02800     0.384785
      2.04000     0.386456
      2.05200     0.389343
      2.06400     0.396327
      2.07600     0.392967
      2.08120     0.389516
      2.08370     0.389545
      2.08620     0.389713
      2.08870     0.390800
      2.09120     0.391032
      2.09380     0.389650
      2.09630     0.390124
      2.09880     0.391046
      2.10140     0.389843
      2.10400     0.389721
      2.10650     0.389843
      2.10910     0.389301
      2.11170     0.390189
      2.11430     0.390641
      2.11680     0.389992
      2.11940     0.389547
      2.12200     0.391017
      2.12470     0.390797
      2.12730     0.390050
      2.12990     0.389679
      2.13250     0.390700
      2.13520     0.390495
      2.13780     0.390294
      2.14040     0.390744
      2.14310     0.390089
      2.14580     0.389474
      2.14840     0.388854
      2.15110     0.389215
      2.15380     0.388561
      2.15650     0.388029
      2.15920     0.386303
      2.16190     0.385609
      2.16460     0.386312
      2.16730     0.386376
      2.17000     0.386344
      2.17270     0.385182
      2.17550     0.383463
      2.17820     0.382462
      2.18100     0.381613
      2.18370     0.381144
      2.18650     0.380141
      2.18930     0.378886
      2.19200     0.377052
      2.19480     0.376156
      2.19760     0.374450
      2.20040     0.372877
      2.20320     0.373070
      2.20600     0.371396
      2.20880     0.369164
      2.21170     0.369980
      2.21450     0.371920
      2.21730     0.373231
      2.22020     0.373097
      2.22310     0.373415
      2.22590     0.374440
      2.22880     0.374767
      2.23170     0.375084
      2.23450     0.374506
      2.23740     0.374174
      2.24030     0.374242
      2.24330     0.373336
      2.24620     0.372902
      2.24910     0.373041
      2.25200     0.373126
      2.25500     0.373656
      2.25790     0.373522
      2.26090     0.373625
      2.26380     0.374428
      2.26680     0.374813
      2.26980     0.374538
      2.27280     0.373932
      2.27570     0.373014
      2.27870     0.372240
      2.28180     0.372550
      2.28480     0.371935
      2.28780     0.370646
      2.29080     0.369469
      2.29390     0.368659
      2.29690     0.368595
      2.30000     0.368183
      2.30300     0.367545
      2.30610     0.367528
      2.30920     0.367689
      2.31230     0.367665
      2.31540     0.367511
      2.31850     0.367267
      2.32160     0.367497
      2.32470     0.367130
      2.32790     0.366461
      2.33100     0.365861
      2.33420     0.365424
      2.33730     0.364569
      2.34050     0.363534
      2.34360     0.362565
      2.34680     0.361269
      2.35000     0.360812
      2.35320     0.360131
      2.35640     0.358847
      2.35970     0.358085
      2.36290     0.357953
      2.36610     0.357169
      2.36940     0.356376
      2.37260     0.355441
      2.37590     0.354352
      2.37910     0.352917
      2.38240     0.352045
      2.38570     0.351940
      2.38900     0.350898
      2.39230     0.349774
      2.39560     0.348586
      2.39900     0.348022
      2.40230     0.347116
      2.40560     0.345119
      2.40900     0.344054
      2.41240     0.343271
      2.41570     0.341833
      2.41910     0.339980
      2.42250     0.338192
      2.42590     0.336789
      2.42930     0.335070
      2.43270     0.333127
      2.43620     0.331447
      2.43960     0.329799
      2.44310     0.327907
      2.44650     0.326762
      2.45000     0.325744
      2.45350     0.323993
      2.45690     0.322560
      2.46040     0.321130
      2.46400     0.319443
      2.46750     0.317839
      2.47100     0.316965
      2.47450     0.315895
      2.47810     0.314408
      2.48160     0.312821
      2.48520     0.311689
      2.48880     0.310644
      2.49240     0.309699
      2.49600     0.308490
      2.49960     0.307575
      2.50320     0.306405
      2.50680     0.305483
      2.51050     0.305290
      2.51410     0.304137
      2.51780     0.303022
      2.52150     0.302619
      2.52520     0.301625
      2.52890     0.300363
      2.53260     0.300190
      2.53630     0.300021
      2.54000     0.299113
      2.54370     0.298456
      2.54750     0.298349
      2.55130     0.297795
      2.55500     0.297653
      2.55880     0.296459
      2.56260     0.294792
      2.56640     0.296069
      2.57020     0.295077
      2.57410     0.293393
      2.57790     0.293461
      2.58170     0.291845
      2.58560     0.291369
      2.58950     0.291686
      2.59340     0.287052
      2.59730     0.287594
      2.60120     0.288354
      2.60510     0.284704
      2.60900     0.285483
      2.61300     0.285226
      2.61690     0.281501
      2.62090     0.280251
      2.62490     0.278637
      2.62890     0.274745
      2.63290     0.273698
      2.63690     0.272614
      2.64090     0.269396
      2.64500     0.265988
      2.64900     0.262219
      2.65310     0.257453
      2.65720     0.252763
      2.66130     0.246310
      2.66540     0.237060
      2.66950     0.229301
      2.67360     0.222014
      2.67780     0.211596
      2.68190     0.199462
      2.68610     0.182023
      2.69030     0.155715
      2.69450     0.125554
      2.69870    0.0993850
      2.70290    0.0821630
      2.70710    0.0769190
      2.71140    0.0752710
      2.71560    0.0697170
      2.71990    0.0611670
      2.72420    0.0533810
      2.72850    0.0466010
      2.73280    0.0405590
      2.73710    0.0355640
      2.74150    0.0316750
      2.74580    0.0292970
      2.75020    0.0270170
      2.75460    0.0249970
      2.75900    0.0239230
      2.76340    0.0241430
      2.76780    0.0250240
      2.77230    0.0253910
      2.77670    0.0259740
      2.78120    0.0261790
      2.78570    0.0258670
      2.79020    0.0261030
      2.79470    0.0265990
      2.79920    0.0265310
      2.80380    0.0264620
      2.80830    0.0267060
      2.81290    0.0265750
      2.81750    0.0268990
      2.82210    0.0275660
      2.82670    0.0276880
      2.83130    0.0272310
      2.83600    0.0271360
      2.84060    0.0270240
      2.84530    0.0266380
      2.85000    0.0266580
      2.85470    0.0268260
      2.85940    0.0261130
      2.86420    0.0254050
      2.86890    0.0253000
      2.87370    0.0253780
      2.87850    0.0252950
      2.88330    0.0252170
      2.88810    0.0250630
      2.89290    0.0244770
      2.89780    0.0241550
      2.90270    0.0243820
      2.90750    0.0242530
      2.91240    0.0234520
      2.91740    0.0234940
      2.92230    0.0241940
      2.92720    0.0241940
      2.93220    0.0239330
      2.93720    0.0242240
      2.94220    0.0241090
      2.94720    0.0241770
      2.95230    0.0243240
      2.95730    0.0240430
      2.96240    0.0244650
      2.96750    0.0249220
      2.97260    0.0251980
      2.97770    0.0257320
      2.98280    0.0263620
      2.98800    0.0264400
      2.99320    0.0265180
      2.99840    0.0270800
      3.00360    0.0272580
      3.00880    0.0275120
      3.01400    0.0280610
      3.01930    0.0283230
      3.02460    0.0286840
      3.02990    0.0289060
      3.03520    0.0290700
      3.04060    0.0294340
      3.04590    0.0295680
      3.05130    0.0297340
      3.05670    0.0301540
      3.06210    0.0305470
      3.06750    0.0307760
      3.07300    0.0312080
      3.07850    0.0314920
      3.08400    0.0316990
      3.08950    0.0322630
      3.09500    0.0331810
      3.10060    0.0338230
      3.10610    0.0343680
      3.11170    0.0349170
      3.11740    0.0356960
      3.12300    0.0364870
      3.12860    0.0375070
      3.13430    0.0388160
      3.14000    0.0398880
      3.14570    0.0405440
      3.15150    0.0416750
      3.15720    0.0429710
      3.16300    0.0440820
      3.16880    0.0451200
      3.17460    0.0461790
      3.18050    0.0475170
      3.18630    0.0488650
      3.19220    0.0499390
      3.19810    0.0510230
      3.20400    0.0523410
      3.21000    0.0536690
      3.21600    0.0548660
      3.22200    0.0560400
      3.22800    0.0575930
      3.23400    0.0589840
      3.24010    0.0602830
      3.24620    0.0618530
      3.25230    0.0631660
      3.25840    0.0647580
      3.26460    0.0665310
      3.27080    0.0678660
      3.27700    0.0695750
      3.28320    0.0712520
      3.28940    0.0729030
      3.29570    0.0746920
      3.30200    0.0765600
      3.30830    0.0775710
      3.31470    0.0783270
      3.32100    0.0810400
      3.32740    0.0833080
      3.33390    0.0844850
      3.34030    0.0855660
      3.34680    0.0864940
      3.35330    0.0875880
      3.35980    0.0890060
      3.36630    0.0900120
      3.37290    0.0909300
      3.37950    0.0924070
      3.38610    0.0941010
      3.39280    0.0955760
      3.39940    0.0967090
      3.40610    0.0970070
      3.41290    0.0975410
      3.41960    0.0991920
      3.42640     0.102429
      3.43320     0.106335
      3.44000     0.109216
      3.44690     0.111589
      3.45380     0.113860
      3.46070     0.116018
      3.46770     0.116989
      3.47460     0.117568
      3.48160     0.119402
      3.48870     0.121682
      3.49570     0.123437
      3.50280     0.125227
      3.50990     0.128965
      3.51710     0.134321
      3.52420     0.139084
      3.53140     0.142912
      3.53870     0.145971
      3.54590     0.148711
      3.55320     0.151579
      3.56050     0.154001
      3.56790     0.156347
      3.57530     0.158835
      3.58270     0.161284
      3.59010     0.163742
      3.59760     0.165910
      3.60510     0.168076
      3.61270     0.170488
      3.62020     0.172678
      3.62780     0.174677
      3.63550     0.176721
      3.64310     0.178527
      3.65080     0.180649
      3.65850     0.182644
      3.66630     0.184609
      3.67410     0.186652
      3.68190     0.188415
      3.68980     0.190395
      3.69770     0.191979
      3.70560     0.193835
      3.71360     0.195817
      3.72160     0.197490
      3.72960     0.199333
      3.73770     0.200932
      3.74580     0.202663
      3.75390     0.204208
      3.76210     0.205588
      3.77030     0.207465
      3.77850     0.208942
      3.78680     0.210060
      3.79510     0.210449
      3.80350     0.210195
      3.81190     0.210119
      3.82030     0.209616
      3.82880     0.208586
      3.83730     0.207690
      3.84580     0.207316
      3.85440     0.207226
      3.86300     0.207614
      3.87170     0.208220
      3.88040     0.208627
      3.88910     0.208708
      3.89790     0.208720
      3.90670     0.208767
      3.91550     0.208259
      3.92440     0.207048
      3.93330     0.205078
      3.94230     0.199628
      3.95130     0.190964
      3.96040     0.183330
      3.96950     0.178593
      3.97860     0.177087
      3.98780     0.180810
      3.99700     0.189665
      4.00630     0.199411
      4.01560     0.206484
      4.02500     0.211230
      4.03440     0.215058
      4.04380     0.218005
      4.05330     0.219575
      4.06280     0.219821
      4.07240     0.219829
      4.08200     0.219663
      4.09170     0.219301
      4.10140     0.218820
      4.11110     0.218195
      4.12090     0.217573
      4.13080     0.216498
      4.14070     0.215273
      4.15060     0.213979
      4.16060     0.212763
      4.17070     0.211655
      4.18080     0.210485
      4.19090     0.209118
      4.20110     0.207509
      4.21130     0.205649
      4.22160     0.203461
      4.23200     0.201137
      4.24240     0.199699
      4.25280     0.198586
      4.26330     0.193862
      4.27380     0.189101
      4.28440     0.191152
      4.29510     0.192888
      4.30580     0.192238
      4.31650     0.191481
      4.32730     0.190366
      4.33820     0.189165
      4.34910     0.187902
      4.36010     0.186601
      4.37110     0.185124
      4.38220     0.183676
      4.39340     0.182185
      4.40450     0.180839
      4.41580     0.179482
      4.42710     0.178261
      4.43850     0.177128
      4.44990     0.175795
      4.46140     0.174729
      4.47300     0.173723
      4.48460     0.172629
      4.49620     0.171638
      4.50800     0.170940
      4.51970     0.170222
      4.53160     0.169614
      4.54350     0.168784
      4.55550     0.168022
      4.56750     0.167114
      4.57960     0.166279
      4.59180     0.165559
      4.60400     0.164572
      4.61630     0.163576
      4.62870     0.162436
      4.64110     0.161147
      4.65360     0.159929
      4.66620     0.159030
      4.67880     0.158239
      4.69150     0.157800
      4.70430     0.157829
      4.71720     0.157807
      4.73010     0.157441
      4.74310     0.156945
      4.75610     0.156416
      4.76920     0.155700
      4.78240     0.155068
      4.79570     0.154304
      4.80900     0.153127
      4.82250     0.151855
      4.83600     0.150598
      4.84950     0.149043
      4.86320     0.147080
      4.87690     0.145070
      4.89070     0.142370
      4.90460     0.139143
      4.91860     0.136154
      4.93260     0.133393
      4.94670     0.131030
      4.96090     0.128657
      4.97520     0.126052
      4.98960     0.123769
      5.00400     0.122019
      5.01850     0.120910
      5.03320     0.120134
      5.04790     0.119228
      5.06270     0.118510
      5.07750     0.117793
      5.09250     0.117238
      5.10750     0.116711
      5.12270     0.115888
      5.13790     0.114773
      5.15320     0.113767
      5.16860     0.112624
      5.18420     0.111113
      5.19980     0.109206
      5.21540     0.106633
      5.23120     0.103237
      5.24710    0.0991600
      5.26310    0.0952120
      5.27920    0.0916790
      5.29540    0.0887110
      5.31160    0.0865180
      5.32800    0.0847240
      5.34450    0.0832490
      5.36110    0.0830050
      5.37780    0.0840060
      5.39450    0.0853900
      5.41140    0.0861690
      5.42840    0.0864820
      5.44550    0.0864230
      5.46280    0.0852150
      5.48010    0.0838210
      5.49750    0.0824680
      5.51510    0.0804490
      5.53270    0.0756270
      5.55050    0.0669600
      5.56840    0.0621310
      5.58640    0.0661470
      5.60450    0.0713790
      5.62270    0.0723360
      5.64110    0.0715010
      5.65960    0.0707080
      5.67820    0.0692360
      5.69690    0.0668140
      5.71570    0.0641800
      5.73470    0.0613840
      5.75380    0.0579080
      5.77300    0.0544020
      5.79230    0.0511640
      5.81180    0.0469900
      5.83140    0.0430390
      5.85120    0.0397580
      5.87110    0.0356910
      5.89110    0.0318600
      5.91120    0.0287870
      5.93150    0.0255080
      5.95200    0.0225440
      5.97250    0.0204690
      5.99320    0.0187910
      6.01410    0.0172850
      6.03510    0.0159740
      6.05630    0.0148530
      6.07760    0.0142430
      6.09900    0.0139720
      6.12060    0.0137690
      6.14240    0.0140870
      6.16430    0.0148580
      6.18630    0.0159250
      6.20860    0.0172660
      6.23100    0.0185230
      6.25350    0.0196530
      6.27620    0.0203560
      6.29910    0.0209130
      6.32210    0.0215970
      6.34540    0.0222440
      6.36870    0.0230000
      6.39230    0.0235230
      6.41600    0.0239750
      6.43990    0.0244340
      6.46400    0.0236180
      6.48830    0.0221120
      6.51280    0.0204170
      6.53740    0.0180080
      6.56220    0.0157060
      6.58720    0.0144410
      6.61240    0.0136470
      6.63780    0.0131200
      6.66340    0.0131620
      6.68920    0.0130860
      6.71520    0.0128150
      6.74140    0.0125730
      6.76780    0.0122610
      6.79440    0.0118550
      6.82130    0.0114720
      6.84830    0.0112450
      6.87550    0.0110550
      6.90300    0.0112500
      6.93070    0.0115970
      6.95860    0.0117380
      6.98670    0.0123730
      7.01510    0.0129540
      7.04370    0.0136770
      7.07250    0.0152900
      7.10160    0.0172680
      7.13090    0.0185450
      7.16040    0.0204220
      7.19020    0.0231980
      7.22030    0.0250830
      7.25060    0.0262550
      7.28110    0.0269900
      7.31190    0.0273780
      7.34300    0.0277880
      7.37430    0.0280370
      7.40590    0.0279390
      7.43780    0.0275610
      7.47000    0.0271170
      7.50240    0.0265840
      7.53510    0.0260600
      7.56810    0.0256540
      7.60140    0.0250630
      7.63500    0.0244870
      7.66890    0.0239570
      7.70310    0.0234940
      7.73750    0.0229440
      7.77230    0.0220800
      7.80750    0.0211840
      7.84290    0.0206400
      7.87860    0.0200150
      7.91470    0.0192500
      7.95120    0.0183060
      7.98790    0.0169410
      8.02500    0.0159330
      8.06240    0.0156740
      8.10020    0.0158670
      8.13840    0.0163310
      8.17690    0.0168330
      8.21580    0.0171800
      8.25500    0.0172240
      8.29460    0.0170190
      8.33470    0.0171440
      8.37500    0.0172630
      8.41580    0.0175050
      8.45700    0.0177000
      8.49860    0.0178340
      8.54060    0.0181880
      8.58300    0.0179420
      8.62590    0.0176810
      8.66920    0.0188600
      8.71290    0.0199440
      8.75700    0.0207060
      8.80160    0.0213990
      8.84670    0.0219340
      8.89220    0.0225710
      8.93820    0.0233320
      8.98470    0.0237450
      9.03160    0.0240280
      9.07910    0.0239770
      9.12700    0.0239890
      9.17550    0.0244410
      9.22450    0.0248100
      9.27400    0.0249290
      9.32400    0.0246190
      9.37460    0.0248440
      9.42570    0.0248460
      9.47740    0.0247460
      9.52970    0.0246020
      9.58250    0.0241260
      9.63600    0.0240750
      9.69000    0.0236430
      9.74470    0.0231470
      9.79990    0.0225950
      9.85580    0.0217650
      9.91230    0.0218900
      9.96950    0.0219310
      10.0274    0.0217600
      10.0859    0.0212600
      10.1451    0.0210720
      10.2050    0.0213770
      10.2657    0.0215750
      10.3270    0.0220600
      10.3891    0.0221900
      10.4519    0.0221680
      10.5155    0.0222360
      10.5799    0.0222050
      10.6451    0.0219160
      10.7111    0.0215940
      10.7779    0.0213820
      10.8455    0.0210300
      10.9140    0.0208500
      10.9834    0.0215870
      11.0536    0.0226850
      11.1248    0.0235300
      11.1969    0.0238260
      11.2699    0.0235990
      11.3439    0.0211080
      11.4188    0.0193020
      11.4948    0.0222290
      11.5718    0.0243090
      11.6498    0.0244580
      11.7289    0.0239350
      11.8090    0.0223630
      11.8903    0.0204420
      11.9726    0.0186430
      12.0562    0.0172700
      12.1409    0.0159330
      12.2268    0.0144800
      12.3139    0.0131470
      12.4023    0.0124440
      12.4919    0.0125660
      12.5829    0.0128740
      12.6752    0.0132010
      12.7688    0.0136690
      12.8639    0.0142070
      12.9604    0.0143990
      13.0583    0.0142550
      13.1577    0.0140310
      13.2587    0.0136770
      13.3612    0.0134770
      13.4653    0.0134420
      13.5711    0.0132490
      13.6785    0.0130030
      13.7876    0.0123140
      13.8985    0.0111740
      14.0112    0.0109470
