0.2965	519.4	
0.2975	517	
0.2985	474.4	
0.2995	493.3	
0.3005	428	
0.3015	464.3	
0.3025	498.3	
0.3035	632.5	
0.3045	614	
0.3055	606.2	
0.3065	566.4	
0.3075	626.8	
0.3085	623.2	
0.3095	506	
0.3105	634.3	
0.3115	743.2	
0.3125	668.5	
0.3135	713.3	
0.3145	675.6	
0.3155	645.1	
0.3165	645.3	
0.3175	788.8	
0.3185	677.6	
0.3195	724.1	
0.3205	820.6	
0.3215	713	
0.3225	701.8	
0.3235	674	
0.3245	775.4	
0.3255	892.6	
0.3265	998.3	
0.3275	971	
0.3285	935.2	
0.3295	1081	
0.3305	1036	
0.3315	984.2	
0.3325	973.2	
0.3335	939.3	
0.3345	977.3	
0.3355	961.4	
0.3365	825	
0.3375	858	
0.3385	939.2	
0.3395	976.5	
0.3405	1026	
0.3415	941.5	
0.3425	1012	
0.3435	968.8	
0.3445	810.9	
0.3455	957.2	
0.3465	944.1	
0.3475	919	
0.3485	914.4	
0.3495	906.9	
0.3505	1070	
0.3515	998.3	
0.3525	925.3	
0.3535	1052	
0.3545	1132	
0.3555	1065	
0.3565	929.8	
0.3575	811.3	
0.3585	706.9	
0.3595	1010	
0.3605	989.4	
0.3615	895	
0.3625	1017	
0.3635	1016	
0.3645	1033	
0.3655	1174	
0.3665	1256	
0.3675	1203	
0.3685	1122	
0.3695	1249	
0.3705	1161	
0.3715	1197	
0.3725	1074	
0.3735	937.8	
0.3745	917.6	
0.3755	1082	
0.3765	1106	
0.3775	1306	
0.3785	1353	
0.3795	1087	
0.3805	1225	
0.3815	1103	
0.3825	806.5	
0.3835	697.2	
0.3845	978.1	
0.3855	1028	
0.3865	1026	
0.3875	1023	
0.3885	1003	
0.3895	1196	
0.3905	1271	
0.3915	1367	
0.3925	1039	
0.3935	593.4	
0.3945	1046	
0.3955	1339	
0.3965	870.9	
0.3975	946.6	
0.3985	1552	
0.3995	1695	
0.4005	1714	
0.4015	1780	
0.4025	1793	
0.4035	1716	
0.4045	1706	
0.4055	1699	
0.4065	1619	
0.4075	1659	
0.4085	1768	
0.4095	1747	
0.4105	1561	
0.4115	1849	
0.4125	1820	
0.4135	1786	
0.4145	1766	
0.4155	1763	
0.4165	1874	
0.4175	1693	
0.4185	1713	
0.4195	1730	
0.4205	1788	
0.4215	1828	
0.4225	1609	
0.4235	1740	
0.4245	1798	
0.4255	1724	
0.4265	1727	
0.4275	1596	
0.4285	1614	
0.4295	1501	
0.4305	1155	
0.4315	1715	
0.4325	1674	
0.4335	1760	
0.4345	1698	
0.4355	1752	
0.4365	1962	
0.4375	1837	
0.4385	1594	
0.4395	1857	
0.4405	1742	
0.4415	1964	
0.4425	2014	
0.4435	1942	
0.4445	2007	
0.4455	1853	
0.4465	1924	
0.4475	2112	
0.4485	2007	
0.4495	2062	
0.4505	2180	
0.4515	2145	
0.4525	1974	
0.4535	2004	
0.4545	2013	
0.4555	2069	
0.4565	2112	
0.4575	2136	
0.4585	2005	
0.4595	2043	
0.4605	2075	
0.4615	2090	
0.4625	2140	
0.4635	2075	
0.4645	2010	
0.4655	2077	
0.4665	1954	
0.4675	2049	
0.4685	2028	
0.4695	2024	
0.4705	1909	
0.4715	2052	
0.4725	2076	
0.4735	2025	
0.4745	2086	
0.4755	2050	
0.4765	1990	
0.4775	2110	
0.4785	2043	
0.4795	2111	
0.4805	2070	
0.4815	2126	
0.4825	2058	
0.4835	2053	
0.4845	2003	
0.4855	1862	
0.4865	1653	
0.4875	1862	
0.4885	1947	
0.4895	1994	
0.4905	2041	
0.4915	1929	
0.4925	1929	
0.4935	1921	
0.4945	2093	
0.4955	1959	
0.4965	2051	
0.4975	2052	
0.4985	1898	
0.4995	2004	
0.5005	1889	
0.5015	1843	
0.5025	1927	
0.5035	1967	
0.5045	1901	
0.5055	2027	
0.5065	1995	
0.5075	1939	
0.5085	1952	
0.5095	1949	
0.5105	1980	
0.5115	2031	
0.5125	1899	
0.5135	1893	
0.5145	1906	
0.5155	1933	
0.5165	1697	
0.5175	1755	
0.5185	1682	
0.5195	1860	
0.5205	1863	
0.5215	1939	
0.5225	1855	
0.5235	1927	
0.5245	1992	
0.5255	1963	
0.5265	1702	
0.5275	1860	
0.5285	1930	
0.5295	1951	
0.5305	1986	
0.5315	1997	
0.5325	1801	
0.5335	1956	
0.5345	1890	
0.5355	2024	
0.5365	1903	
0.5375	1914	
0.5385	1937	
0.5395	1864	
0.5405	1800	
0.5415	1913	
0.5425	1857	
0.5435	1911	
0.5445	1911	
0.5455	1934	
0.5465	1911	
0.5475	1865	
0.5485	1895	
0.5495	1928	
0.5505	1894	
0.5515	1903	
0.5525	1878	
0.5535	1914	
0.5545	1931	
0.5555	1930	
0.5565	1853	
0.5575	1878	
0.5585	1818	
0.5595	1839	
0.5605	1875	
0.5615	1856	
0.5625	1882	
0.5635	1893	
0.5645	1886	
0.5655	1829	
0.5665	1861	
0.5675	1920	
0.5685	1841	
0.5695	1892	
0.5705	1800	
0.5715	1855	
0.5725	1925	
0.5735	1908	
0.5745	1899	
0.5755	1862	
0.5765	1878	
0.5775	1889	
0.5785	1814	
0.5795	1860	
0.5805	1870	
0.5815	1885	
0.5825	1905	
0.5835	1889	
0.5845	1892	
0.5855	1814	
0.5865	1862	
0.5875	1880	
0.5885	1780	
0.5895	1640	
0.5905	1844	
0.5915	1818	
0.5925	1839	
0.5935	1827	
0.5945	1804	
0.5955	1813	
0.5965	1836	
0.5975	1811	
0.5985	1788	
0.5995	1805	
0.6001	1786	
0.6011	1762	
0.6021	1740	
0.6031	1784	
0.6041	1797	
0.6051	1791	
0.6061	1772	
0.6071	1776	
0.608	1751	
0.609	1740	
0.61	1728	
0.611	1740	
0.612	1730	
0.613	1720	
0.614	1685	
0.615	1712	
0.616	1661	
0.6169	1644	
0.6179	1700	
0.6189	1699	
0.6199	1715	
0.6209	1727	
0.6219	1698	
0.6229	1697	
0.6248	1664	
0.6258	1662	
0.6268	1709	
0.6278	1715	
0.6288	1712	
0.6298	1685	
0.6307	1682	
0.6317	1649	
0.6327	1684	
0.6337	1662	
0.6347	1673	
0.6357	1668	
0.6366	1663	
0.6376	1688	
0.6386	1682	
0.6396	1645	
0.6406	1633	
0.6415	1626	
0.6425	1642	
0.6435	1635	
0.6445	1637	
0.6455	1621	
0.6464	1622	
0.6474	1633	
0.6484	1634	
0.6494	1570	
0.6503	1630	
0.6513	1645	
0.6523	1618	
0.6533	1605	
0.6543	1589	
0.6552	1537	
0.6562	1303	
0.6572	1456	
0.6582	1567	
0.6591	1563	
0.6601	1580	
0.6611	1585	
0.662	1597	
0.663	1569	
0.664	1558	
0.665	1575	
0.6659	1567	
0.6669	1555	
0.6679	1554	
0.6688	1569	
0.6698	1554	
0.6708	1551	
0.6718	1541	
0.6727	1537	
0.6737	1533	
0.6747	1530	
0.6756	1527	
0.6766	1523	
0.6776	1520	
0.6785	1518	
0.6795	1515	
0.6805	1513	
0.6814	1510	
0.6824	1508	
0.6834	1506	
0.6843	1504	
0.6853	1503	
0.6863	1501	
0.6872	1500	
0.6882	1499	
0.6891	1506	
0.6901	1512	
0.6911	1506	
0.692	1495	
0.693	1495	
0.694	1498	
0.6949	1480	
0.6959	1489	
0.6968	1489	
0.6978	1457	
0.6988	1494	
0.6997	1486	
0.7007	1462	
0.7016	1455	
0.7026	1462	
0.7036	1468	
0.7045	1482	
0.7055	1472	
0.7064	1452	
0.7074	1455	
0.7083	1442	
0.7093	1426	
0.7103	1440	
0.7112	1416	
0.7122	1408	
0.7131	1408	
0.7141	1413	
0.715	1398	
0.716	1403	
0.7169	1407	
0.7179	1400	
0.7188	1376	
0.7198	1388	
0.7207	1385	
0.7217	1386	
0.7227	1383	
0.7236	1389	
0.7246	1384	
0.7255	1372	
0.7265	1375	
0.7274	1374	
0.7284	1347	
0.7293	1332	
0.7303	1364	
0.7312	1358	
0.7322	1360	
0.7331	1351	
0.734	1364	
0.735	1348	
0.7359	1335	
0.7369	1337	
0.7378	1333	
0.7388	1292	
0.7397	1309	
0.7407	1295	
0.7416	1286	
0.7426	1307	
0.7435	1324	
0.7444	1309	
0.7454	1324	
0.7463	1316	
0.7473	1322	
0.7482	1320	
0.7492	1297	
0.7501	1299	
0.752	1285	
0.754	1285	
0.756	1280	
0.758	1271	
0.76	1257	
0.762	1260	
0.764	1243	
0.766	1239	
0.768	1224	
0.77	1215	
0.772	1206	
0.774	1205	
0.776	1186	
0.778	1207	
0.78	1212	
0.782	1206	
0.784	1207	
0.786	1202	
0.788	1191	
0.79	1174	
0.792	1149	
0.794	1166	
0.796	1161	
0.798	1152	
0.8	1143	
0.802	1139	
0.804	1137	
0.806	1130	
0.808	1110	
0.81	1095	
0.812	1091	
0.814	1110	
0.816	1080	
0.818	1076	
0.82	1069	
0.822	1053	
0.824	1072	
0.826	1068	
0.828	1060	
0.83	1033	
0.832	1047	
0.834	1028	
0.836	1019	
0.838	1038	
0.84	1017	
0.842	1020	
0.844	990.7	
0.846	1001	
0.848	1003	
0.85	967	
0.852	957.1	
0.854	867.9	
0.856	939.2	
0.858	984.8	
0.86	959	
0.862	975.9	
0.864	912.5	
0.866	878.8	
0.868	953.1	
0.87	951.1	
0.872	944.2	
0.874	947.1	
0.876	949.1	
0.878	925.3	
0.88	926.3	
0.882	914.5	
0.884	928.3	
0.886	913.5	
0.888	915.4	
0.89	911.5	
0.892	902.6	
0.894	905.5	
0.896	910.5	
0.898	885.7	
0.9	880.8	
0.902	882.7	
0.904	872.8	
0.906	872.8	
0.908	846.1	
0.91	857	
0.912	864.9	
0.914	857	
0.916	852	
0.918	853	
0.92	827.3	
0.922	820.3	
0.924	826.3	
0.926	831.2	
0.928	837.2	
0.93	832.2	
0.932	840.1	
0.934	827.3	
0.936	812.4	
0.938	820.3	
0.94	813.4	
0.942	798.5	
0.944	814.4	
0.946	809.4	
0.948	793.6	
0.95	795.6	
0.952	788.6	
0.954	777.7	
0.956	791.6	
0.958	788.6	
0.96	784.7	
0.962	779.3	
0.964	777.2	
0.966	767.2	
0.968	771.7	
0.97	767.5	
0.972	771.9	
0.974	754.1	
0.976	760.4	
0.978	756.1	
0.98	752.4	
0.982	755.1	
0.984	749.2	
0.986	745.6	
0.988	742.9	
0.99	732	
0.992	738.7	
0.994	737.6	
0.996	733.6	
0.998	731.4	
1	728	
1.002	725.8	
1.004	709.7	
1.006	685.9	
1.008	714.5	
1.01	713.4	
1.012	709.5	
1.014	702.9	
1.016	697.1	
1.018	694.6	
1.02	691	
1.022	687.5	
1.024	694	
1.026	691.4	
1.028	690.5	
1.03	680.2	
1.032	682.3	
1.034	664.4	
1.036	675.4	
1.038	665.5	
1.04	664.4	
1.042	664.3	
1.044	666.3	
1.046	651	
1.048	655.3	
1.05	656.5	
1.052	653.4	
1.054	647.3	
1.056	650.1	
1.058	633.3	
1.06	634.8	
1.062	640.7	
1.064	633.8	
1.066	627.2	
1.068	621.4	
1.07	611.3	
1.072	620.4	
1.074	611.3	
1.076	610.6	
1.078	606.6	
1.08	616.9	
1.082	588.3	
1.084	596.4	
1.086	607.3	
1.088	577.8	
1.09	599.3	
1.092	592.8	
1.094	555.9	
1.096	570.7	
1.098	569.5	
1.1	583.2	
1.102	570.4	
1.104	576.9	
1.106	576	
1.108	573.2	
1.11	573	
1.112	564.6	
1.114	565.3	
1.116	565.9	
1.118	563.6	
1.12	552	
1.122	561	
1.124	557.6	
1.126	543.3	
1.128	550.8	
1.13	542.6	
1.132	545.9	
1.134	542.1	
1.136	546	
1.138	534.1	
1.14	529.4	
1.142	531.8	
1.144	531.1	
1.146	538.2	
1.148	533.9	
1.15	532.2	
1.152	529.2	
1.154	531.3	
1.156	526.4	
1.158	525.4	
1.16	513.6	
1.162	506.8	
1.164	512	
1.166	511.9	
1.168	513.9	
1.17	505.4	
1.172	512.5	
1.174	511.8	
1.176	497.6	
1.178	494.6	
1.18	506.7	
1.182	499.5	
1.184	482.7	
1.186	497.8	
1.188	481	
1.19	490.3	
1.192	494.5	
1.194	493.7	
1.196	486.2	
1.198	464.1	
1.2	476.9	
1.202	486.2	
1.204	466.6	
1.206	480.8	
1.208	458.7	
1.21	468.9	
1.212	474	
1.214	474.8	
1.216	474.7	
1.218	471.7	
1.22	469.4	
1.222	468	
1.224	465.6	
1.226	464.8	
1.228	457.4	
1.23	461.5	
1.232	457.9	
1.234	457.2	
1.236	456.4	
1.238	456.5	
1.24	449.7	
1.242	448.5	
1.244	446.4	
1.246	447.5	
1.248	446.6	
1.25	446.5	
1.252	439.6	
1.254	441.3	
1.256	438.4	
1.258	436.8	
1.26	436.9	
1.262	433.6	
1.264	432.2	
1.266	430.7	
1.268	424	
1.27	430.4	
1.272	428.7	
1.274	424.5	
1.276	426	
1.278	423.6	
1.28	416.7	
1.282	373.2	
1.284	408.6	
1.286	413.1	
1.288	413.7	
1.29	409.5	
1.292	412.3	
1.294	409.3	
1.296	411.4	
1.298	406.5	
1.3	408.3	
1.302	403.2	
1.304	400.4	
1.306	403.4	
1.308	401.6	
1.31	399.9	
1.312	390.1	
1.314	397.3	
1.316	384.9	
1.318	393.1	
1.32	394.2	
1.322	391.2	
1.324	391.6	
1.326	388	
1.328	386.8	
1.33	379.1	
1.332	379.5	
1.334	385.9
1.336	382.9
1.338	380.5
1.34	375.4
1.342	378.5
1.344	378.5
1.346	375.7
1.348	376.4
1.35	370.2
1.352	373.4
1.354	371.8
1.356	361.6
1.358	368.6
1.36	363.4
1.362	365.9
1.364	361.3
1.366	364
1.368	358.4
1.37	356.4
1.372	359.3
1.374	357.4
1.376	352.6
1.378	356.3
1.38	355.6
1.382	351.4
1.384	353.8
1.386	349.4
1.388	351.5
1.39	348.1
1.392	349.3
1.394	347
1.396	345.3
1.398	346.8
1.4	339.2
1.402	340.3
1.404	338.1
1.406	337.9
1.408	338.5
1.41	338.2
1.412	329.6
1.414	330.7
1.416	333.3
1.418	332.9
1.42	329.7
1.422	321.9
1.424	325.9
1.426	320.2
1.428	319.5
1.43	321
1.432	322.4
1.434	321.5
1.436	322.5
1.438	323.1
1.44	308.8
1.442	314.5
1.444	311.6
1.446	317.4
1.448	314.7
1.45	312.2
1.452	308
1.454	307.9
1.456	306.6
1.458	311.8
1.46	309.6
1.462	306
1.464	305.5
1.466	303.7
1.468	304.5
1.47	302.3
1.472	300.6
1.474	295.8
1.476	296.4
1.478	294.1
1.48	300
1.482	297.5
1.484	293.2
1.486	296
1.488	273.1
1.49	296.2
1.492	294.1
1.494	296.2
1.496	287.2
1.498	291.2
1.5	290.7
1.502	278.9
1.504	274.6
1.506	271.9
1.508	281.1
1.51	288.8
1.512	283.3
1.514	281.1
1.516	282.5
1.518	283.3
1.52	282.2
1.522	274.6
1.524	276.6
1.526	280.5
1.528	281
1.53	269.3
1.532	278
1.534	272.8
1.536	276.5
1.538	273.3
1.54	267.8
1.542	270.3
1.544	274.2
1.546	273.6
1.548	266
1.55	265.4
1.552	268.9
1.554	260.5
1.556	262.7
1.558	263.7
1.56	262.8
1.562	264.5
1.564	261.4
1.566	257.5
1.568	256.2
1.57	257.5
1.572	258.9
1.574	253.4
1.576	244.7
1.578	241.6
1.58	256.2
1.582	246.8
1.584	250.2
1.586	251
1.588	240
1.59	228.5
1.592	243.6
1.594	251.3
1.596	241
1.598	250.9
1.6	243.5
1.602	243.9
1.604	243.5
1.606	242.1
1.608	244.3
1.61	232.5
1.612	237.9
1.614	240.5
1.616	228.9
1.618	240.2
1.62	230.9
1.622	235.6
1.624	238.6
1.626	237.7
1.628	239.7
1.63	235.9
1.632	234.7
1.634	231.9
1.636	229
1.638	222.4
1.64	221.6
1.642	221.1
1.644	220.7
1.646	226.6
1.648	226.9
1.65	222.3
1.652	222.8
1.654	224.8
1.656	224.5
1.658	224.3
1.66	221.9
1.662	222.6
1.664	221.1
1.666	217.7
1.668	214.5
1.67	219.8
1.672	210.8
1.674	215.6
1.676	208.5
1.678	211.7
1.68	202
1.682	198.6
1.684	207.8
1.686	208.6
1.688	208.3
1.69	206.4
1.692	209.8
1.694	208.4
1.696	207.7
1.698	206.8
1.7	203.4
1.702	201.8
1.704	202.1
1.706	202.4
1.708	199
1.71	200.3
1.712	192.3
1.714	201
1.716	198.7
1.718	198
1.72	195
1.722	194.8
1.724	188.4
1.726	192.4
1.728	191.5
1.73	192.5
1.732	188.7
1.734	179.2
1.736	174.6
1.738	180.7
1.74	185.6
1.742	183.9
1.744	186.9
1.746	183
1.748	182.2
1.75	182.7
1.752	181.7
1.754	183.7
1.756	182.8
1.758	182.4
1.76	181.8
1.762	176.6
1.764	179.4
1.766	180.5
1.768	178.5
1.77	177.1
1.772	177.8
1.774	177.7
1.776	174.3
1.778	173
1.78	173.3
1.782	172.7
1.784	172.5
1.786	171.5
1.788	173.4
1.79	171.7
1.792	170.4
1.794	168.9
1.796	168.8
1.798	168.5
1.8	167.6
1.802	164.5
1.804	166.6
1.806	165.5
1.808	165.3
1.81	164.9
1.812	163.1
1.814	161.3
1.816	156.9
1.818	145.6
1.82	155.8
1.822	154.6
1.824	159.4
1.826	159.3
1.828	157.1
1.83	158.5
1.832	157
1.834	156.1
1.836	156.1
1.838	154
1.84	154.3
1.842	151.3
1.844	152.5
1.846	153.5
1.848	147.2
1.85	153
1.852	151.8
1.854	150.5
1.856	148
1.858	149.8
1.86	147.2
1.862	146
1.864	146.6
1.866	144.1
1.868	144.1
1.87	145.4
1.872	140.7
1.874	136.6
1.876	119
1.878	139
1.88	140.3
1.882	142.1
1.884	141.3
1.886	138.5
1.888	141.4
1.89	137.6
1.892	137
1.894	135.3
1.896	132.5
1.898	137.1
1.9	136
1.902	138.9
1.904	135.9
1.906	136.5
1.908	135.3
1.91	136.2
1.912	133
1.914	135.5
1.916	134.2
1.918	133.5
1.92	131.1
1.922	133.5
1.924	131.4
1.926	132.3
1.928	128.8
1.93	128.5
1.932	126.8
1.934	128.8
1.936	128.5
1.938	128.9
1.94	124.5
1.942	126
1.944	115.2
1.946	113.6
1.948	123.7
1.95	123.5
1.952	119.8
1.954	125.8
1.956	125
1.958	124.7
1.96	123.7
1.962	122.6
1.964	118.8
1.966	120.7
1.968	122.9
1.97	121.7
1.972	117.9
1.974	119.8
1.976	120.6
1.978	116.9
1.98	117.9
1.982	118
1.984	117.9
1.986	114.4
1.988	118.6
1.99	118.2
1.992	116.4
1.994	114.1
1.996	115.7
1.998	114.5
2	115.9
2.002	114.6
2.004	113.7
2.006	113.4
2.008	114.5
2.01	113.9
2.012	113.4
2.014	112.5
2.016	112.7
2.018	112.3
2.02	110.7
2.022	108.6
2.024	110.3
2.026	110.3
2.028	109.4
2.03	106.8
2.032	109.4
2.034	107.7
2.036	107.6
2.038	104.7
2.04	107.7
2.042	106.9
2.044	107.2
2.046	106.9
2.048	105.9
2.05	105.8
2.052	104.3
2.054	104.7
2.056	104.7
2.058	104
2.06	102
2.062	103.9
2.064	99.65
2.066	103.1
2.068	102.3
2.07	100.3
2.072	101.2
2.074	101.7
2.076	101.3
2.078	101
2.08	98.74
2.082	99.89
2.084	97.97
2.086	99.46
2.088	99.05
2.09	98.88
2.092	95.61
2.094	96.53
2.096	96.14
2.098	96.76
2.1	96.68
2.102	96.3
2.104	96.42
2.106	96.43
2.108	95.86
2.11	94.02
2.112	95.14
2.114	94.67
2.116	92.88
2.118	93.94
2.12	92.78
2.122	93.03
2.124	91.47
2.126	92.03
2.128	92.56
2.13	91.98
2.132	92.1
2.134	91.67
2.136	89.63
2.138	91.18
2.14	90.62
2.142	90.46
2.144	89.76
2.146	88.95
2.148	89.55
2.15	89.21
2.152	88.5
2.154	88.26
2.156	88.14
2.158	87.81
2.16	87.01
2.162	86.04
2.164	84.22
2.166	75.63
2.168	82.55
2.17	84.67
2.172	85.01
2.174	85.05
2.176	84.11
2.178	82.68
2.18	84.78
2.182	82.94
2.184	84.07
2.186	84.03
2.188	81.18
2.19	82.74
2.192	83.21
2.194	82.8
2.196	82.49
2.198	82.48
2.2	82.07
2.202	81.62
2.204	81.65
2.206	77.38
2.208	79.25
2.21	80.62
2.212	80.5
2.214	80.15
2.216	79.24
2.218	79.16
2.22	79.54
2.222	79.11
2.224	78.77
2.226	77.07
2.228	77.98
2.23	77.91
2.232	77.85
2.234	77.75
2.236	77.32
2.238	75.74
2.24	76.2
2.242	76.08
2.244	76.16
2.246	76.11
2.248	74.71
2.25	75.45
2.252	75.02
2.254	73.66
2.256	74.19
2.258	74.49
2.26	74.33
2.262	72.57
2.264	73.48
2.266	72.93
2.268	73.23
2.27	73.07
2.272	72.57
2.274	72.12
2.276	72.47
2.278	72.34
2.28	71.91
2.282	68.75
2.284	71.11
2.286	70.78
2.288	70.99
2.29	70.82
2.292	70.47
2.294	67.99
2.296	68.52
2.298	68.39
2.3	68.75
2.302	68.89
2.304	68.78
2.306	68.64
2.308	68.48
2.31	68.08
2.312	68
2.314	67.98
2.316	67.05
2.318	66.42
2.32	67.15
2.322	65.7
2.324	64.33
2.326	64.3
2.328	65.51
2.33	65.65
2.332	64.89
2.334	65.23
2.336	64.33
2.338	64.06
2.34	64.87
2.342	64.77
2.344	64.61
2.346	64.23
2.348	64.24
2.35	64.13
2.352	61.5
2.354	61.29
2.356	62.34
2.358	61.44
2.36	62.23
2.362	62.47
2.364	62.16
2.366	62.07
2.368	61.96
2.37	61.18
2.372	61.47
2.374	59.19
2.376	61.03
2.378	61.37
2.38	61.05
2.382	60.29
2.384	57.17
2.386	57.25
2.388	59.29
2.39	59.41
2.392	59.09
2.394	59.1
2.396	58.9
2.398	59.22
2.4	58.33
2.402	58.82
2.404	58.6
2.406	58.32
2.408	58.21
2.41	58.13
2.412	58.09
2.414	55.61
2.416	54.02
2.418	56.76
2.42	56.4
2.422	56.59
2.424	56.16
2.426	56.11
2.428	56.05
2.43	56.28
2.432	55.96
2.434	55.49
2.436	54.93
2.438	54.89
2.44	55.47
2.442	55.25
2.444	55.1
2.446	53.86
2.448	53.35
2.45	53.2
2.452	53.13
2.454	53.73
2.456	52.76
2.458	52.11
2.46	53.62
2.462	53.43
2.464	53.4
2.466	53.12
2.468	53.06
2.47	51.39
2.472	52.84
2.474	51.77
2.476	52.51
2.478	52.12
2.48	49.95
2.482	49.96
2.484	51.6
2.486	49.72
2.488	51.24
2.49	51.23
2.492	51.06
2.494	50.48
2.496	50.64
2.498	50.45
2.5	50.61
2.52	49.22
2.54	47.82
2.56	46.46
2.58	45.15
2.6	43.89
2.62	42.68
2.64	41.5
2.66	40.37
2.68	39.28
2.7	38.22
2.72	37.2
2.74	36.21
2.76	35.26
2.78	34.34
2.8	33.45
2.82	32.59
2.84	31.75
2.86	30.95
2.88	30.17
2.9	29.41
2.92	28.68
2.94	27.97
2.96	27.28
2.98	26.62
3	25.97
3.02	25.35
3.04	24.74
3.06	24.15
3.08	23.58
3.1	23.03
3.12	22.49
3.14	21.97
3.16	21.47
3.18	20.98
3.2	20.5
3.22	20.04
3.24	19.59
3.26	19.15
3.28	18.72
3.3	18.31
3.32	17.91
3.34	17.52
3.36	17.14
3.38	16.77
3.4	16.41
3.42	16.06
3.44	15.72
3.46	15.39
3.48	15.07
3.5	14.76
3.52	14.45
3.54	14.16
3.56	13.87
3.58	13.58
3.6	13.31
3.62	13.04
3.64	12.78
3.66	12.53
3.68	12.28
3.7	12.04
3.72	11.8
3.74	11.57
3.76	11.35
3.78	11.13
3.8	10.92
3.82	10.71
3.84	10.5
3.86	10.31
3.88	10.11
3.9	9.924
3.92	9.739
3.94	9.559
3.96	9.383
3.98	9.212
4	9.044
4.02	8.872
4.04	8.693
4.06	8.519
4.08	8.35
4.1	8.184
4.12	8.023
4.14	7.865
4.16	7.712
4.18	7.562
4.2	7.416
4.22	7.273
4.24	7.133
4.26	6.997
4.28	6.864
4.3	6.735
4.32	6.608
4.34	6.484
4.36	6.363
4.38	6.245
4.4	6.13
4.42	6.017
4.44	5.907
4.46	5.799
4.48	5.694
4.5	5.591
4.52	5.491
4.54	5.392
4.56	5.296
4.58	5.202
4.6	5.11
4.62	5.02
4.64	4.932
