    7.992    28.5
    8.073    28.8
    8.257    29.4
    8.503    30.0
    8.754    30.5
    9.030    30.9
    9.325    31.2
    9.640    31.3
    9.976    31.2
   10.351    30.9
   10.769    30.4
   11.223    29.7
   11.612    29.0
   12.033    28.1
   12.602    26.8
   12.945    26.0
   13.292    25.1
   13.966    23.5
   14.628    21.9
   15.331    20.2

Terrestrial Radiation in W/(m².um) for T = 300K




















