2, 4, 0.15 
2, 4, 0.15 
2, 4, 0.15 
2, 4, 0.15 
2, 4, 0.15 
2, 4, 0.15 
2, 4, 0.15 
2, 4, 0.15 
2, 4, 0.15 
2, 4, 0.15 
2, 4, 0.15 
2, 4, 0.15
